Employee ID,Age,Gender,Department,Experience,Salary,Attendance Percentage,Training Hours,Projects Completed,Overtime Hours,Manager Rating,Performance Rating,Promotion Status
EMP0688,54,Male,Marketing,24,113552.64,97.27,24,7,52,4,5.0,1
EMP3805,38,Male,Finance,3,61950.01,87.92,67,3,47,3,3.86,0
EMP1609,50,Male,HR,15,88118.25,94.56,51,10,11,2,4.63,1
EMP4591,57,Male,Sales,6,61731.15,96.33,90,7,56,2,4.9,0
EMP3471,38,Female,Marketing,12,77202.32,92.32,88,7,52,3,4.75,1
EMP1010,56,Female,Finance,12,93707.53,97.72,29,5,0,5,4.26,1
EMP2409,39,Female,Marketing,7,64550.1,92.73,24,4,19,2,3.24,0
EMP1093,43,Female,IT,7,85617.63,93.91,84,3,39,1,3.45,0
EMP1328,50,Male,IT,7,86394.05,88.86,13,6,22,1,3.01,1
EMP1678,40,Female,HR,11,71754.72,100.0,80,2,56,3,4.34,0
EMP2000,23,Male,HR,0,38831.19,92.17,78,1,38,5,4.5,0
EMP1311,52,Female,IT,17,133954.94,99.04,28,2,20,3,3.72,0
EMP4699,45,Male,Finance,21,127041.36,88.53,90,2,51,5,4.87,1
EMP1988,44,Female,Marketing,19,98159.6,100.0,36,1,4,4,3.87,0
EMP3722,24,Female,IT,1,60034.72,93.68,66,1,35,4,3.9,0
EMP0345,22,Male,Sales,1,48781.01,88.65,55,9,60,1,4.09,0
EMP4229,53,Female,HR,16,89953.37,98.23,70,4,58,2,4.14,0
EMP0987,38,Female,Finance,12,94381.97,99.79,31,1,10,4,3.85,0
EMP3927,48,Female,Operations,16,92365.58,91.47,27,5,16,1,3.3,0
EMP3881,55,Male,IT,24,158447.37125,94.18,32,1,40,3,3.65,0
EMP4357,40,Female,Sales,2,53282.2,91.5,58,8,51,3,4.98,1
EMP4082,49,Male,Marketing,9,67710.12,94.23,23,8,54,4,5.0,1
EMP3155,50,Male,Finance,13,89869.33,90.4,66,10,58,4,5.0,1
EMP1143,37,Female,Marketing,16,96314.59,100.0,17,6,5,3,3.94,0
EMP2359,51,Female,Marketing,9,71795.77,93.64,26,3,40,2,3.96,0
EMP1199,60,Female,HR,33,133338.63,89.94,14,6,14,3,3.76,0
EMP0086,31,Female,IT,5,77249.77,100.0,34,5,42,5,5.0,1
EMP1519,42,Female,HR,0,43249.98,95.08,89,8,8,1,3.47,0
EMP0517,55,Female,HR,23,110110.62,88.76,72,3,37,3,4.0,1
EMP1382,48,Male,IT,15,122640.05,92.73,60,5,22,1,3.65,1
EMP2717,35,Male,IT,0,54675.0,100.0,82,2,57,1,3.89,0
EMP4673,45,Female,Operations,16,63992.48,85.93,20,4,49,1,3.1,0
EMP1015,41,Male,IT,2,63328.18,94.13,45,4,6,2,3.42,0
EMP0129,50,Female,Marketing,19,101873.85,94.25,25,10,27,4,5.0,1
EMP1365,55,Male,HR,16,87232.09,99.84,44,1,41,2,3.55,0
EMP4889,30,Female,Marketing,0,42863.05,88.58,70,3,46,1,3.49,0
EMP4056,37,Female,IT,10,106237.47,87.34,40,10,35,3,4.47,1
EMP3627,54,Male,IT,22,157356.74,100.0,37,7,39,3,4.83,1
EMP0892,42,Male,Finance,9,81731.42,95.77,16,8,27,1,3.7,0
EMP2794,34,Male,Sales,2,51504.26,92.84,57,5,13,5,4.55,0
EMP4252,58,Female,HR,37,142394.69,88.35,68,1,51,2,3.77,0
EMP1360,25,Female,Marketing,3,52788.1,100.0,67,8,57,4,5.0,1
EMP0308,23,Male,Marketing,0,46837.82,94.67,68,2,51,2,3.61,0
EMP1662,42,Male,Operations,9,70140.88,100.0,63,10,38,2,4.97,1
EMP2432,34,Male,Operations,12,75324.36,90.04,60,6,47,3,4.64,1
EMP4012,41,Male,Sales,17,104851.93,87.3,74,10,15,1,4.16,1
EMP1318,30,Non-binary,Operations,3,53068.61,92.79,48,10,27,3,4.99,1
EMP4348,40,Male,Finance,7,75394.47,99.64,46,8,28,4,5.0,1
EMP2475,30,Female,HR,4,55301.49,92.5,35,5,39,5,4.8,0
EMP2543,46,Female,Marketing,9,73052.31,100.0,52,2,59,1,3.62,0
EMP1247,43,Non-binary,Operations,18,93089.09,96.39,16,8,11,5,4.83,1
EMP1209,53,Male,HR,18,95122.6,93.25,88,4,33,1,3.87,0
EMP0217,38,Male,Operations,1,43849.86,96.83,16,2,7,3,3.28,0
EMP4337,31,Male,Sales,8,68649.72,95.78,74,9,58,1,4.6,1
EMP4667,21,Female,Sales,0,42627.98,94.44,77,2,9,2,3.32,0
EMP1240,36,Female,IT,7,88962.73,89.19,60,9,23,1,3.88,0
EMP2290,60,Male,Finance,7,80555.68,100.0,16,6,34,3,4.52,1
EMP2741,55,Male,Marketing,13,83637.14,93.76,84,5,13,4,4.32,1
EMP0276,50,Female,Operations,2,49460.39,96.83,68,10,0,4,4.92,0
EMP0490,42,Female,HR,5,53439.3,93.25,32,3,43,4,3.94,0
EMP1036,44,Male,Finance,17,113615.42,93.52,25,7,10,1,3.36,0
EMP1230,57,Male,Operations,27,122355.88,87.25,48,7,23,2,3.77,1
EMP4631,58,Female,Operations,22,110036.55,90.27,45,7,57,2,4.48,1
EMP1009,46,Male,HR,6,60497.22,85.95,11,1,37,4,3.5,0
EMP4778,27,Male,IT,2,65980.78,94.38,46,8,24,5,5.0,1
EMP4428,54,Female,Marketing,26,126895.67,93.58,15,7,8,4,4.51,1
EMP3248,54,Male,Sales,9,71252.16,97.96,51,10,24,5,5.0,1
EMP2533,26,Female,Finance,4,62209.84,97.21,13,2,43,1,3.06,0
EMP4212,41,Female,Marketing,8,69562.6,85.02,12,4,24,5,4.24,1
EMP1059,49,Female,Marketing,12,77342.2,89.32,30,10,29,4,5.0,1
EMP2167,39,Female,HR,7,61890.6,100.0,61,7,2,3,4.33,1
EMP4141,48,Female,Finance,3,59786.19,95.89,55,1,48,3,3.55,0
EMP3442,30,Male,IT,2,62054.76,91.63,14,3,16,5,3.95,0
EMP0282,54,Male,Marketing,8,67192.88,93.78,43,10,38,5,5.0,1
EMP4442,37,Female,Marketing,3,53930.53,93.64,22,1,52,2,3.25,0
EMP1317,36,Female,HR,9,64796.34,97.87,40,1,5,3,3.17,0
EMP0969,56,Female,Marketing,1,49103.39,97.65,27,9,27,5,5.0,0
EMP3991,55,Male,Sales,25,124190.78,95.12,75,4,15,2,3.98,0
EMP3998,43,Female,Finance,20,80323.75,98.04,20,9,56,4,5.0,0
EMP3232,40,Male,Finance,11,80323.75,92.67,35,5,52,5,4.91,1
EMP3590,55,Female,Finance,31,158447.37125,92.4,69,8,10,5,5.0,1
EMP0620,45,Female,Finance,19,118162.33,89.48,65,1,38,2,3.53,0
EMP4391,31,Male,Operations,3,53067.51,84.32,69,3,34,2,3.23,0
EMP1743,21,Female,Operations,0,45395.94,96.17,48,1,22,2,3.14,0
EMP1391,60,Male,Finance,17,114599.63,97.24,25,8,20,2,4.15,0
EMP1848,21,Female,Finance,0,47391.09,90.1,40,3,45,1,3.06,0
EMP1580,38,Male,HR,8,62222.25,95.54,69,4,25,4,4.58,1
EMP1656,49,Female,Finance,21,124740.09,86.28,71,1,21,4,3.88,1
EMP2353,38,Female,Sales,0,46899.59,97.56,11,2,3,5,3.96,0
EMP2213,41,Male,Sales,3,55434.61,95.83,45,2,45,3,4.07,1
EMP2021,43,Female,HR,15,85750.21,97.62,24,6,4,2,3.63,0
EMP3141,41,Male,HR,14,88781.03,85.6,29,10,28,5,3.61,0
EMP1957,56,Male,IT,30,158447.37125,93.77,68,7,22,2,4.63,1
EMP1308,33,Female,Marketing,6,65294.71,99.65,16,8,34,2,4.55,1
EMP2004,26,Female,IT,3,65253.53,92.94,51,5,43,1,3.55,0
EMP4501,32,Female,Finance,7,73228.06,92.72,35,5,25,2,3.72,0
EMP0576,56,Male,Marketing,23,65688.93,95.7,78,1,1,3,3.52,0
EMP2361,43,Non-binary,IT,15,123444.13,93.91,23,6,2,3,4.06,1
EMP4246,31,Male,Sales,2,54768.91,95.25,44,4,16,1,2.89,0
EMP4482,58,Male,HR,2,50098.0,89.8,47,4,50,4,4.71,1
EMP1707,34,Female,HR,0,56934.17,91.31,39,9,27,2,4.17,0
EMP3816,36,Male,Sales,1,51295.22,95.59,24,3,5,1,2.73,0
EMP3541,57,Male,HR,4,55310.48,100.0,29,4,39,4,4.47,0
EMP1281,38,Male,HR,17,91754.99,92.77,88,9,45,2,4.97,1
EMP0862,25,Male,IT,3,67035.18,92.59,11,9,38,5,5.0,1
EMP4188,47,Male,Operations,0,44904.89,88.99,41,6,12,2,3.32,0
EMP1802,46,Female,IT,8,91825.75,94.63,47,1,53,5,4.86,1
EMP1629,51,Female,IT,17,136957.23,86.45,64,1,16,3,3.47,0
EMP1994,59,Male,Sales,37,158447.37125,93.44,77,4,12,5,4.81,0
EMP2640,27,Male,Marketing,2,48537.08,90.42,33,7,25,5,3.75,0
EMP0270,23,Female,Sales,1,45811.13,82.97,86,10,40,4,5.0,0
EMP0630,41,Female,Marketing,8,70455.65,90.44,28,2,51,5,4.39,1
EMP3082,37,Female,Operations,6,59945.91,94.72,62,5,40,5,5.0,1
EMP2335,32,Male,HR,6,56595.14,97.05,87,6,53,4,5.0,0
EMP2967,45,Male,Finance,16,106871.84,88.9,89,9,52,3,5.0,1
EMP0301,51,Male,Sales,7,59051.12,92.68,51,2,16,3,3.39,0
EMP0460,24,Female,Sales,0,47162.97,96.25,85,2,32,4,4.39,1
EMP1448,59,Male,IT,4,71239.47,88.39,68,9,21,5,5.0,1
EMP1473,40,Male,Sales,14,87910.34,91.8,46,3,45,5,4.77,0
EMP2047,50,Male,Finance,29,158447.37125,95.7,64,4,16,2,3.77,0
EMP4272,30,Male,Sales,6,64325.04,99.31,55,1,5,5,3.8,0
EMP3838,26,Male,Finance,2,59384.5,95.7,44,10,57,2,4.91,1
EMP2114,40,Male,HR,7,59618.86,90.16,36,10,12,5,5.0,1
EMP0028,48,Male,HR,6,62310.58,99.17,41,10,53,4,5.0,1
EMP4629,36,Male,IT,0,53964.59,95.92,73,8,19,3,4.37,0
EMP4568,32,Female,Operations,1,42995.75,99.99,72,5,35,3,4.47,0
EMP0838,31,Male,HR,2,48469.35,90.99,80,1,9,4,3.31,0
EMP4374,27,Male,Finance,1,52502.58,93.715,50,7,33,5,5.0,0
EMP3434,52,Female,Operations,17,91390.22,93.47,86,7,0,3,4.08,1
EMP2009,25,Male,Sales,3,54615.26,91.62,55,4,3,2,3.24,0
EMP4958,49,Male,HR,16,85989.12,95.01,53,2,49,3,4.44,1
EMP0504,25,Female,Sales,4,57584.88,99.17,87,1,51,4,4.68,0
EMP3955,58,Female,Marketing,13,81305.15,90.56,71,7,20,3,4.32,1
EMP4349,36,Female,HR,9,63604.92,92.42,76,9,16,5,5.0,1
EMP0381,52,Male,HR,29,123231.46,97.43,41,2,35,1,3.34,0
EMP1852,41,Male,HR,17,87458.86,92.09,78,6,43,2,4.36,1
EMP1526,41,Female,IT,14,120427.93,91.7,17,7,21,2,3.85,0
EMP2366,41,Female,Marketing,23,141419.59,86.36,44,5,29,2,4.08,0
EMP4723,51,Male,Operations,24,113409.35,93.0,82,5,6,4,4.43,1
EMP3053,23,Female,Sales,2,55475.07,93.78,46,1,37,2,3.06,0
EMP2885,29,Female,Operations,2,47093.88,100.0,90,3,22,1,3.37,0
EMP2341,60,Male,HR,37,146327.39,100.0,71,5,21,3,4.67,0
EMP0375,43,Male,HR,1,42453.46,93.11,73,10,49,3,5.0,0
EMP3327,36,Female,Finance,1,48728.8,89.64,10,2,13,5,3.97,0
EMP2382,24,Male,Operations,0,42952.67,92.76,87,2,58,3,4.19,0
EMP4354,44,Male,IT,9,97964.69,96.16,66,6,57,2,4.25,1
EMP0940,56,Female,Finance,21,124631.08,96.56,38,10,37,5,5.0,0
EMP4655,35,Male,Marketing,1,47038.7,97.7,34,8,59,1,4.72,1
EMP4208,21,Female,IT,0,51610.55,95.71,45,1,6,4,3.63,0
EMP2800,24,Female,HR,3,43837.86,91.31,27,10,14,5,5.0,0
EMP2148,49,Male,Sales,13,93334.05,95.46,30,3,38,2,3.66,0
EMP3892,48,Male,IT,2,64064.82,100.0,71,9,59,5,5.0,0
EMP4586,60,Male,Sales,12,80273.48,97.54,16,3,58,5,4.93,1
EMP4260,55,Male,Operations,32,133065.72,96.0,24,8,40,4,5.0,1
EMP2069,34,Male,Operations,9,70660.53,93.76,19,1,0,4,3.44,0
EMP0530,29,Male,IT,5,76450.41,90.07,29,5,52,5,4.99,1
EMP3804,25,Female,Operations,2,47201.62,96.67,14,5,28,3,3.98,0
EMP0637,54,Male,Sales,6,72238.89,97.27,37,8,57,3,5.0,1
EMP1270,35,Female,HR,13,80500.67,95.71,79,2,9,4,3.79,0
EMP0186,26,Male,Sales,2,50400.88,96.27,89,8,10,4,4.82,1
EMP3893,37,Female,Operations,14,86087.82,100.0,17,3,47,3,4.18,0
EMP3245,32,Female,Finance,2,52450.98,96.92,82,7,32,4,5.0,0
EMP4524,47,Female,IT,17,132046.4,93.49,88,6,49,1,4.22,0
EMP1798,30,Male,IT,9,97034.25,85.63,71,7,45,1,3.89,0
EMP2980,52,Male,HR,28,119903.26,94.15,41,10,46,5,5.0,1
EMP1442,56,Male,Sales,32,153457.6,90.13,34,8,45,1,4.41,1
EMP4094,28,Female,Finance,4,64762.03,97.59,34,1,4,3,3.13,0
EMP4925,27,Female,Operations,1,50002.95,97.48,47,6,49,5,5.0,0
EMP1536,35,Non-binary,Operations,11,71739.59,89.47,53,1,27,3,3.52,1
EMP3712,52,Female,HR,6,61006.7,92.0,17,9,19,1,3.59,0
EMP3189,52,Male,Operations,2,50882.1,91.54,16,2,17,4,3.52,0
EMP1274,43,Male,Sales,12,83235.76,93.54,20,10,36,1,4.16,1
EMP2468,34,Male,Marketing,1,52145.35,92.69,82,3,39,3,3.93,1
EMP0608,37,Male,Operations,13,79433.98,93.18,76,1,11,5,4.17,1
EMP3456,46,Female,Sales,19,107865.04,94.02,14,3,45,5,4.92,1
EMP1713,34,Female,Finance,5,71260.81,97.14,43,3,19,1,3.1,0
EMP2200,47,Male,IT,5,75103.45,96.36,47,10,41,4,5.0,1
EMP0956,51,Female,Finance,28,155618.26,90.64,64,1,36,3,3.62,0
EMP2580,22,Male,IT,1,53275.12,98.44,68,8,17,3,4.6,0
EMP4610,24,Male,Finance,3,53875.3,89.44,47,6,14,3,4.1,0
EMP4470,39,Non-binary,Marketing,12,78966.96,93.9,49,8,47,4,5.0,1
EMP4316,34,Female,Finance,12,99269.44,89.25,66,9,10,3,4.41,1
EMP3759,53,Male,IT,22,154146.15,97.15,53,9,53,3,5.0,0
EMP0404,46,Female,Operations,13,74300.64,94.34,75,5,3,5,4.69,0
EMP2072,43,Male,Sales,18,101149.55,95.19,61,2,49,1,3.73,0
EMP4805,48,Female,Operations,22,108572.06,90.1,89,2,42,2,4.06,1
EMP1978,45,Female,Operations,2,42210.66,92.7,74,8,45,1,4.28,1
EMP0159,47,Male,Finance,22,134707.75,96.18,23,9,16,1,3.89,0
EMP1749,40,Female,HR,8,69813.23,93.27,87,6,54,4,5.0,1
EMP2910,28,Male,Marketing,5,61385.06,91.94,26,10,24,4,5.0,1
EMP3605,49,Male,Marketing,28,129171.45,100.0,20,8,1,1,3.79,0
EMP0903,39,Female,IT,1,61980.84,94.23,22,9,1,2,3.73,0
EMP0353,35,Female,Finance,3,62217.61,88.46,40,9,47,1,4.23,0
EMP1231,50,Non-binary,Finance,22,128069.91,89.66,83,7,25,3,4.49,1
EMP4718,28,Male,Sales,0,45112.94,92.44,21,4,33,3,4.03,0
EMP2141,52,Male,Operations,15,90395.62,92.92,50,8,7,1,3.88,0
EMP0445,33,Female,Marketing,9,69440.98,97.92,38,4,19,4,4.32,1
EMP4999,33,Male,Sales,4,51871.35,93.97,55,10,58,3,5.0,1
EMP0755,56,Male,Operations,23,110841.01,89.36,51,1,51,4,4.65,0
EMP1738,30,Female,HR,1,43620.29,92.41,67,8,0,4,4.51,0
EMP2972,41,Male,IT,14,121284.8,95.28,83,4,34,4,4.63,1
EMP3833,22,Male,IT,0,55544.38,88.21,88,7,60,1,4.05,0
EMP2921,50,Female,Finance,4,60433.93,99.97,13,8,12,4,4.68,1
EMP0312,23,Male,Sales,1,51126.01,87.3,39,4,56,1,3.75,0
EMP0549,59,Female,Marketing,18,100415.72,95.17,63,2,42,5,5.0,0
EMP0662,21,Female,Sales,0,44566.54,100.0,62,2,53,5,5.0,0
EMP4811,22,Male,Marketing,1,45997.84,95.06,29,6,60,5,5.0,0
EMP1990,24,Male,Operations,0,63992.48,97.81,43,5,11,4,4.35,0
EMP0307,53,Male,Finance,25,141893.59,92.46,86,9,44,1,4.55,1
EMP2336,38,Female,IT,13,110791.27,94.27,21,1,22,3,3.47,0
EMP0695,54,Female,IT,9,93742.15,90.56,15,8,57,5,5.0,1
EMP2357,35,Male,Marketing,8,63849.6,94.16,37,9,13,5,4.97,1
EMP1928,24,Female,HR,1,46922.46,86.28,33,7,56,3,4.38,0
EMP0685,31,Male,HR,3,50956.19,86.33,68,6,11,2,3.54,0
EMP0750,46,Male,Marketing,13,79064.79,97.58,45,4,48,3,4.65,0
EMP3560,55,Female,Finance,15,105155.15,93.37,26,2,13,5,4.09,0
EMP3313,59,Male,Sales,1,51777.82,92.82,83,5,26,5,4.87,0
EMP1267,42,Female,HR,19,93767.97,99.55,62,1,59,3,4.48,1
EMP3352,55,Male,HR,33,133475.23,90.52,78,4,0,4,4.23,1
EMP3600,34,Non-binary,Marketing,11,75737.2,95.3,66,2,42,1,3.25,0
EMP4468,57,Male,Operations,27,122242.87,86.85,67,1,11,4,3.6,0
EMP4063,59,Male,IT,8,90677.96,94.68,18,3,43,5,4.85,1
EMP3084,56,Male,Operations,13,80345.37,91.16,35,6,3,4,4.26,1
EMP3062,48,Female,HR,17,90689.3,91.86,83,5,12,3,4.15,1
EMP3026,46,Female,Finance,20,127903.29,94.11,90,1,11,1,2.95,0
EMP0971,46,Female,Finance,7,75030.77,97.17,53,10,51,2,5.0,1
EMP0014,44,Female,Operations,16,89770.37,89.65,64,4,14,2,3.47,0
EMP0874,29,Male,Sales,7,68798.2,92.84,25,8,22,2,4.1,0
EMP0809,41,Male,Operations,13,84252.9,99.56,34,6,56,3,4.88,0
EMP3199,58,Male,Sales,29,136735.45,91.72,57,4,54,2,4.21,1
EMP0515,51,Female,Sales,20,112900.53,92.28,52,3,20,5,4.59,0
EMP4518,21,Male,HR,0,42416.59,98.4,45,4,4,5,4.24,0
EMP0410,50,Male,Sales,1,48234.96,96.66,85,10,7,4,5.0,0
EMP4154,32,Female,HR,10,70834.24,90.92,47,5,57,1,3.75,0
EMP4387,28,Female,Operations,2,46964.26,95.11,87,2,40,4,4.37,0
EMP3290,45,Female,Finance,14,98536.6,94.45,88,4,56,4,4.95,1
EMP0459,27,Female,Sales,1,51095.79,99.95,80,7,17,4,4.63,0
EMP3542,47,Male,Marketing,16,94983.23,98.28,56,9,23,2,4.83,0
EMP2431,49,Female,IT,5,81371.28,95.36,73,7,6,4,4.38,1
EMP4651,25,Male,Marketing,1,46552.06,93.18,54,4,41,3,4.23,0
EMP0111,57,Female,Operations,15,81680.19,94.46,67,5,57,3,4.69,0
EMP3820,58,Male,Finance,16,106597.04,90.23,53,4,58,3,4.46,1
EMP1108,57,Male,Sales,23,120162.93,89.53,61,9,26,5,5.0,0
EMP1884,35,Female,Operations,10,72652.54,93.07,83,6,51,3,5.0,1
EMP1714,59,Non-binary,Sales,5,61561.21,100.0,40,2,50,3,4.43,0
EMP4037,29,Male,Finance,2,55634.0,89.7,71,7,24,2,3.95,0
EMP3468,26,Female,HR,0,40817.73,95.25,21,6,38,3,4.38,0
EMP0553,39,Male,Marketing,12,81530.3,97.38,82,7,32,1,4.18,0
EMP1440,51,Female,Finance,14,96866.08,93.92,78,3,54,5,5.0,0
EMP2271,51,Male,Marketing,17,95333.27,87.21,31,10,59,3,5.0,1
EMP3145,44,Male,Operations,7,62963.21,89.23,39,3,24,1,2.94,0
EMP2822,37,Male,Operations,10,72509.48,97.76,13,1,39,2,3.41,0
EMP4831,49,Male,Operations,27,63992.48,92.34,27,9,15,4,4.83,1
EMP1926,56,Female,Operations,34,143830.53,93.76,52,6,7,5,4.77,1
EMP0635,33,Female,IT,7,89116.27,95.44,65,7,37,5,5.0,1
EMP4855,52,Male,Marketing,19,101351.12,88.53,29,1,30,2,3.0,0
EMP0317,43,Female,HR,8,71909.71,100.0,33,6,49,3,4.68,1
EMP4261,23,Female,Operations,2,53530.55,96.08,62,3,12,3,3.72,0
EMP4748,58,Female,Sales,0,47539.05,94.98,47,6,18,1,3.64,0
EMP1329,24,Female,Finance,1,49390.75,100.0,20,8,43,2,4.34,0
EMP0428,48,Male,Sales,17,94091.47,94.53,59,8,20,2,4.3,1
EMP3443,39,Female,Marketing,1,47398.05,97.08,48,8,29,2,4.12,0
EMP0106,42,Female,Finance,17,117438.34,94.86,13,6,17,3,3.94,0
EMP3042,33,Male,HR,7,62174.33,87.65,82,10,23,2,4.22,1
EMP0143,48,Female,HR,14,79749.57,91.14,37,4,38,4,4.56,1
EMP2170,41,Female,IT,18,133234.85,88.23,47,9,36,4,5.0,0
EMP3397,32,Male,HR,5,58872.23,100.0,74,7,24,3,4.72,1
EMP0090,55,Female,HR,11,71750.09,92.16,40,6,45,4,4.47,1
EMP2919,22,Male,Finance,0,52954.92,100.0,85,7,19,5,5.0,1
EMP3238,42,Female,HR,13,75927.33,96.56,56,4,32,5,4.97,1
EMP2242,48,Female,Operations,0,44585.62,95.42,82,9,18,3,4.53,0
EMP3175,43,Male,Operations,9,70612.96,93.43,26,10,21,2,4.37,1
EMP3481,28,Female,HR,5,58735.44,91.2,24,10,28,4,4.92,0
EMP2164,35,Female,Finance,12,94275.51,86.15,49,10,8,1,3.74,1
EMP2637,26,Male,Operations,2,46001.15,95.19,79,6,57,2,4.34,1
EMP1950,39,Male,IT,17,129075.21,94.39,57,3,50,3,4.18,0
EMP1769,57,Male,Finance,19,124761.99,90.46,33,9,13,3,4.39,1
EMP3350,56,Female,Finance,31,158447.37125,92.68,39,2,24,1,2.91,0
EMP2273,31,Male,HR,9,70688.71,97.19,79,7,41,5,5.0,0
EMP0002,49,Non-binary,HR,4,47865.39,91.54,33,10,42,2,4.31,0
EMP4603,26,Female,Sales,4,61127.3,93.03,40,10,21,5,5.0,1
EMP1952,59,Male,Operations,33,141831.33,87.01,79,5,26,2,3.87,0
EMP0936,53,Male,Operations,25,118483.24,88.54,50,8,26,3,4.8,1
EMP4341,40,Female,IT,11,98736.96,93.53,27,7,7,1,3.44,0
EMP2721,40,Male,HR,3,65215.82,84.62,24,9,12,3,3.79,0
EMP1146,43,Female,IT,16,129215.7,95.55,72,7,27,4,5.0,1
EMP1110,34,Female,Operations,2,50083.03,91.02,55,8,6,1,3.7,0
EMP3660,41,Female,Sales,3,54059.59,88.81,71,10,38,4,5.0,1
EMP0592,36,Female,Marketing,4,54353.58,93.3,84,9,43,2,4.78,1
EMP1696,38,Female,HR,13,84102.67,97.04,69,7,52,1,4.29,0
EMP3519,21,Female,Marketing,0,47571.08,99.84,11,7,16,4,4.25,0
EMP2937,22,Male,HR,1,42388.24,90.37,10,2,3,4,3.28,0
EMP4248,31,Non-binary,Finance,0,47995.28,89.61,56,7,6,1,3.28,0
EMP3480,49,Male,Marketing,21,109502.3,100.0,60,1,52,4,4.46,0
EMP1577,41,Male,Operations,2,48566.28,95.55,30,7,34,3,4.63,0
EMP4033,35,Male,HR,6,55422.15,89.38,77,1,30,1,2.79,0
EMP0214,53,Male,IT,10,100388.27,93.78,49,3,21,3,3.91,0
EMP0779,48,Male,Marketing,27,130565.36,93.35,29,6,50,2,4.28,1
EMP1416,60,Male,IT,33,158447.37125,100.0,70,5,3,4,4.73,1
EMP2044,40,Female,IT,17,131960.95,93.41,14,4,16,2,3.43,0
EMP2849,23,Male,HR,1,43621.72,93.97,72,3,26,2,3.62,0
EMP4583,49,Female,Finance,3,62045.09,93.715,70,3,45,3,3.63,0
EMP3576,40,Male,Sales,19,104358.74,94.65,72,1,0,5,4.05,1
EMP3887,49,Female,Marketing,17,95425.14,93.6,16,10,39,1,4.3,1
EMP1568,58,Male,Marketing,3,50652.38,93.1,16,1,30,5,4.36,0
EMP0166,52,Female,HR,13,81546.38,99.69,48,3,21,1,3.36,0
EMP4763,43,Male,Marketing,19,101888.55,91.43,25,4,21,1,3.15,0
EMP3656,56,Female,IT,12,102739.45,95.96,71,10,18,2,4.45,0
EMP4977,42,Male,HR,11,71872.01,87.95,68,6,36,4,4.45,0
EMP1344,44,Male,HR,4,58225.39,91.79,85,3,13,1,3.18,0
EMP2014,58,Male,Finance,13,97068.8,100.0,84,2,24,5,4.99,0
EMP0274,42,Female,Finance,0,54574.91,93.3,41,6,4,1,2.87,0
EMP0072,38,Female,Operations,17,95776.0,89.85,49,8,7,2,3.89,1
EMP3965,27,Female,HR,2,65215.82,94.12,86,7,30,5,5.0,0
EMP1088,49,Female,Finance,24,137222.82,92.41,65,8,12,3,4.49,1
EMP0395,42,Male,IT,14,118695.02,98.33,54,10,5,3,4.82,1
EMP0584,21,Female,IT,0,61511.36,91.47,85,3,10,5,4.25,0
EMP1368,44,Female,Marketing,6,60893.35,95.1,52,7,26,3,4.62,1
EMP4690,41,Male,IT,19,136963.18,100.0,16,9,0,5,5.0,1
EMP2549,23,Female,HR,2,47882.53,100.0,61,4,16,3,3.83,0
EMP1014,35,Male,IT,13,115778.33,93.98,84,10,48,1,4.55,0
EMP4948,57,Female,Marketing,34,141275.36,92.46,23,10,32,2,4.49,0
EMP3004,30,Male,IT,1,58701.95,90.74,44,8,5,1,3.29,0
EMP4838,24,Male,Finance,1,52705.79,93.71,24,4,18,4,4.0,0
EMP4526,28,Female,Finance,0,47865.87,94.27,57,4,24,3,3.91,0
EMP1764,46,Non-binary,IT,21,148958.04,96.77,19,9,59,2,4.88,1
EMP1876,46,Male,Marketing,16,93838.65,85.67,27,6,13,1,2.92,0
EMP1260,30,Male,Marketing,9,74350.94,84.28,26,7,3,5,4.41,1
EMP3345,26,Female,HR,1,47602.82,90.53,19,8,19,2,3.83,0
EMP4576,60,Female,Operations,18,93616.68,93.27,37,9,21,2,4.33,1
EMP2254,52,Male,Operations,24,111881.43,94.08,65,6,3,2,3.81,0
EMP2782,34,Male,Marketing,2,45407.22,96.33,68,4,21,3,4.24,0
EMP3666,52,Male,IT,18,135187.64,94.91,53,2,26,4,4.21,0
EMP0527,27,Female,Operations,0,42555.46,97.0,57,5,55,2,4.22,0
EMP4036,28,Female,Marketing,0,44239.57,97.14,22,5,27,4,4.25,0
EMP2947,40,Male,Sales,10,77508.13,97.87,17,4,40,5,4.9,1
EMP0378,21,Male,Finance,0,42565.08,100.0,47,10,2,1,3.88,0
EMP1560,45,Non-binary,Marketing,11,75849.57,95.14,55,7,34,4,4.91,1
EMP3895,60,Female,Marketing,17,95867.91,95.35,14,5,43,5,4.84,1
EMP1964,41,Female,Sales,20,110723.69,93.35,23,3,41,2,3.56,0
EMP4782,37,Female,IT,5,89045.14,89.45,36,6,21,3,3.99,0
EMP0349,45,Female,HR,7,62089.77,91.78,87,9,0,5,5.0,1
EMP2435,57,Female,Finance,16,118221.27,99.51,80,6,7,5,5.0,1
EMP2247,28,Female,Marketing,4,54976.4,93.0,72,10,20,1,3.94,1
EMP4862,42,Male,Finance,9,86324.39,87.48,83,5,9,2,3.5,0
EMP1710,57,Non-binary,Marketing,11,76466.04,100.0,77,2,50,1,3.78,0
EMP1051,21,Male,Sales,0,50344.2,87.21,50,8,33,5,4.91,0
EMP0591,52,Female,Finance,22,128622.02,94.53,49,10,35,2,5.0,1
